Rank,Title,Year,Predicted_Rating,Recommendation_Score,IMDb_Rating,Runtime_mins,Director,Runtime_Vs_Your_Avg,IMDb_Vs_Your_Avg,Predicted_Vs_Your_Avg,Good_Runtime_Match,Good_IMDb_Match,High_Confidence,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist
1,All Quiet on the Western Front (2022),0,5.31,0.315,0,0,Unknown,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
2,Dark (2017),0,5.31,0.315,0,0,Unknown,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
3,Fall for Me (2023),0,5.31,0.315,0,0,Unknown,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
4,Freud (2020),0,5.31,0.315,0,0,Unknown,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
5,Kaulitz & Kaulitz (2023),0,5.31,0.315,0,0,Unknown,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
6,Too Hot to Handle: Germany (2023),0,5.31,0.315,0,0,Unknown,-106.201,-7.369,-2.621,False,False,False,0,0,0,0
