Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
132,tt0074732,2025-06-11,2025-06-11,,"The Raven","Kalagh",https://www.imdb.com/title/tt0074732/,Movie,7.3,120,1977,"Drama, History, Mystery, War",369,1977,"Bahram Beyzaie",,
133,tt1083986,2025-06-11,2025-06-11,,"Barefoot in Paradise","Pa berahne dar behesht",https://www.imdb.com/title/tt1083986/,Movie,6.9,80,2007,"Drama",302,2008-04-18,"Bahram Tavakoli",,
134,tt0065376,2025-06-11,2025-06-11,,"Mr. Gullible","Aghaye Halou",https://www.imdb.com/title/tt0065376/,Movie,7.0,106,1970,"Comedy, Drama",615,1970-09-09,"Dariush Mehrjui",,
135,tt0116779,2025-06-11,2025-06-11,,"Bag of Rice","Kise-ye Berenj",https://www.imdb.com/title/tt0116779/,Movie,7.3,80,1996,"Drama, Family",345,1997,"Mohammad Ali Talebi",,
136,tt0076098,2025-06-11,2025-06-11,,"The Report","Gozaresh",https://www.imdb.com/title/tt0076098/,Movie,6.8,112,1977,"Drama",1394,1977,"Abbas Kiarostami",,
137,tt1086863,2025-06-11,2025-06-11,,"Courtship","Khastegari",https://www.imdb.com/title/tt1086863/,Movie,6.3,,1989,"Comedy",143,,"Mehdi Fakhimzadeh",,
138,tt5584796,2025-06-11,2025-06-11,,"Tehran Taboo","Teheran Tabu",https://www.imdb.com/title/tt5584796/,Movie,7.1,96,2017,"Animation, Drama",5260,2017-11-16,"Ali Soozandeh",,
139,tt2420018,2025-06-11,2025-06-11,,"The Paternal House","The Paternal House",https://www.imdb.com/title/tt2420018/,Movie,6.6,97,2012,"Crime, Drama, Thriller",1126,2014-12-25,"Kianoush Ayari",,
140,tt0477607,2025-06-11,2025-06-11,,"Day Break","Dame sobh",https://www.imdb.com/title/tt0477607/,Movie,7.0,82,2005,"Drama",336,2006-04-28,"Hamid Rahmanian",,
141,tt0104972,2025-06-11,2025-06-11,,"Narges","Narges",https://www.imdb.com/title/tt0104972/,Movie,6.6,95,1992,"Drama",381,1992-02-01,"Rakhshan Banietemad",,
142,tt1844678,2025-06-11,2025-06-11,,"Nothing","Hich",https://www.imdb.com/title/tt1844678/,Movie,6.8,84,2010,"Comedy, Drama",1221,2010-03-17,"Abdolreza Kahani",,
143,tt3059786,2025-06-11,2025-06-11,,"The Corridor","Dehliz",https://www.imdb.com/title/tt3059786/,Movie,6.8,92,2013,"Drama",2100,2013-07-31,"Behrouz Shoaybi",,
144,tt1843849,2025-06-11,2025-06-11,,"Absolutely Tame Is a Horse","Asb heyvan-e najibi ast",https://www.imdb.com/title/tt1843849/,Movie,6.6,89,2011,"Comedy, Drama",2397,2011-12-09,"Abdolreza Kahani",,
145,tt1039914,2025-06-11,2025-06-11,,"Two-Legged Horse","Asbe du-pa",https://www.imdb.com/title/tt1039914/,Movie,7.0,101,2008,"Drama",675,2009-05-06,"Samira Makhmalbaf",,
146,tt3508112,2025-06-11,2025-06-11,,"I'm Not Angry!","Asabani Nistam!",https://www.imdb.com/title/tt3508112/,Movie,6.7,110,2014,"Drama, Romance",3429,2018-05-02,"Reza Dormishian",,
147,tt6208104,2025-06-11,2025-06-11,,"My Brother Khosrow","Baradaram Khosro",https://www.imdb.com/title/tt6208104/,Movie,6.8,90,2016,"Drama",2976,2017-05-10,"Ehsan Biglari",,
148,tt0093341,2025-06-11,2025-06-11,,"The Key","Kelid",https://www.imdb.com/title/tt0093341/,Movie,7.0,76,1987,"Drama",339,1993-12-08,"Ebrahim Forouzesh",,
149,tt5463172,2025-06-11,2025-06-11,,"Standing in the Dust","Istadeh Dar Ghobar",https://www.imdb.com/title/tt5463172/,Movie,6.8,98,2016,"Action, Biography, Drama, War",2451,2016-06-08,"Mohammad Hossein Mahdavian",,
150,tt0136694,2025-06-11,2025-06-11,,"Snowman","Adam barfi",https://www.imdb.com/title/tt0136694/,Movie,6.7,109,1995,"Comedy, Drama, Romance",2524,1997-10,"Davood Mir-Bagheri",,
151,tt2245049,2025-06-11,2025-06-11,,"Modest Reception","Paziraie sadeh",https://www.imdb.com/title/tt2245049/,Movie,6.7,100,2012,"Comedy, Drama",2260,2013-01-02,"Mani Haghighi",,
152,tt0070773,2025-06-11,2025-06-11,,"Strait","Tangna",https://www.imdb.com/title/tt0070773/,Movie,6.7,88,1973,"Crime, Drama, Romance, Thriller",314,1973,"Amir Naderi",,
153,tt0293608,2025-06-11,2025-06-11,,"King of the Hearts","Soltan ghalbha",https://www.imdb.com/title/tt0293608/,Movie,7.1,135,1968,"Drama, Musical, Romance",1074,1968,"Mohamad Ali Fardin",,
154,tt4532764,2025-06-11,2025-06-11,,"Crazy Rook","Rokhe Divaneh",https://www.imdb.com/title/tt4532764/,Movie,6.8,110,2015,"Drama, Mystery, Thriller",2825,2015-03-11,"Abolhassan Davoodi",,
155,tt0877349,2025-06-11,2025-06-11,,"The Fish Fall in Love","Mahiha ashegh mishavand",https://www.imdb.com/title/tt0877349/,Movie,6.9,96,2005,"Drama, Romance",1172,2005,"Ali Rafie",,
156,tt0116384,2025-06-11,2025-06-11,,"Gabbeh","Gabbeh",https://www.imdb.com/title/tt0116384/,Movie,6.9,75,1996,"Drama, Mystery, Romance",3881,1997-06-25,"Mohsen Makhmalbaf",,
157,tt0277925,2025-06-11,2025-06-11,,"The Hidden Half","Nimeye Penhan",https://www.imdb.com/title/tt0277925/,Movie,6.8,103,2001,"Drama",908,2002-03-08,"Tahmineh Milani",,
158,tt0311583,2025-06-11,2025-06-11,,"Night of the Hunchback","Shabe ghuzi",https://www.imdb.com/title/tt0311583/,Movie,7.2,91,1965,"Comedy, Drama",282,1965-02-25,"Farokh Ghafari",,
159,tt0374153,2025-06-11,2025-06-11,,"Dancing in the Dust","Raghs dar ghobar",https://www.imdb.com/title/tt0374153/,Movie,6.6,100,2003,"Drama",2400,2003-11-26,"Asghar Farhadi",,
160,tt0246266,2025-06-11,2025-06-11,,"Blackboards","Takhté siah",https://www.imdb.com/title/tt0246266/,Movie,6.8,88,2000,"Drama, War",3002,2000-09-01,"Samira Makhmalbaf",,
161,tt0066233,2025-06-11,2025-06-11,,"The Postman","Postchi",https://www.imdb.com/title/tt0066233/,Movie,6.9,107,1972,"Drama",491,1972,"Dariush Mehrjui",,
162,tt0266705,2025-06-11,2025-06-11,,"The Child and the Soldier","Koudak va sarbaz",https://www.imdb.com/title/tt0266705/,Movie,6.1,90,2000,"Drama",123,2000,"Reza Mirkarimi",,
163,tt0439477,2025-06-11,2025-06-11,,"Boutique","Boutique",https://www.imdb.com/title/tt0439477/,Movie,6.5,113,2004,"Drama",2658,2004-03-05,"Hamid Nematollah",,
164,tt0990425,2025-06-11,2025-06-11,,"Cafe Setareh","Cafe Setareh",https://www.imdb.com/title/tt0990425/,Movie,6.7,100,2006,"Drama, Romance",939,2006-08-09,"Saman Moghadam",,
165,tt0069224,2025-06-11,2025-06-11,,"Sattar khan","Sattar khan",https://www.imdb.com/title/tt0069224/,Movie,6.2,,1973,"Action, Biography, History",217,1973-02-22,"Ali Hatami",,
166,tt1431296,2025-06-11,2025-06-11,,"Night Bus","Otobuse shab",https://www.imdb.com/title/tt1431296/,Movie,6.7,90,2007,"Drama, Romance, War",656,2007-11-03,"Kiumars Poorahmad",,
167,tt0317794,2025-06-11,2025-06-11,,"Unruled Paper","Kaghaz-e bikhat",https://www.imdb.com/title/tt0317794/,Movie,6.7,110,2002,"Drama, Mystery",1187,2002-06-12,"Nasser Taghvai",,
168,tt0114310,2025-06-11,2025-06-11,,"The Blue-Veiled","Rusari Abi",https://www.imdb.com/title/tt0114310/,Movie,6.8,85,1995,"Drama, Romance",852,1996-01-10,"Rakhshan Banietemad",,
169,tt1291131,2025-06-11,2025-06-11,,"Colors of Memory","Mina-ye shahr-e khamoosh",https://www.imdb.com/title/tt1291131/,Movie,6.8,102,2007,"Drama",278,2008-07-06,"Amir Shahab Razavian",,
170,tt0068800,2025-06-11,2025-06-11,,"The Soil","Khak",https://www.imdb.com/title/tt0068800/,Movie,6.5,96,1973,"Drama",272,1973,"Masud Kimiai",,
171,tt0107134,2025-06-11,2025-06-11,,"The Actor","Honarpisheh",https://www.imdb.com/title/tt0107134/,Movie,6.7,88,1993,"Comedy, Drama",735,1994-11-23,"Mohsen Makhmalbaf",,
172,tt0072151,2025-06-11,2025-06-11,,"Prince Ehtejab","Shazdeh Ehtejab",https://www.imdb.com/title/tt0072151/,Movie,6.8,93,1974,"Biography, Drama, History",323,1974,"Bahman Farmanara",,
173,tt0923719,2025-06-11,2025-06-11,,"Hemlock","Shokaran",https://www.imdb.com/title/tt0923719/,Movie,6.6,84,1999,"Drama",976,2000-06-12,"Behruz Afkhami",,
174,tt0112562,2025-06-11,2025-06-11,,"The Scent of Joseph's Shirt","Booy-E Pirahan-E Yusef",https://www.imdb.com/title/tt0112562/,Movie,6.6,100,1995,"Drama, War",1795,1995,"Ebrahim Hatamikia",,
175,tt0450428,2025-06-11,2025-06-11,,"Gilane","Gilane",https://www.imdb.com/title/tt0450428/,Movie,6.7,80,2005,"Drama, War",757,2005-10-05,"Mohsen Abdolvahab, Rakhshan Banietemad",,
176,tt6229252,2025-06-11,2025-06-11,,"Midday Adventures","Majaray Nimrooz",https://www.imdb.com/title/tt6229252/,Movie,6.7,111,2017,"Action, Drama, History, Thriller",3809,2017-03-15,"Mohammad Hossein Mahdavian",,
177,tt1291643,2025-06-11,2025-06-11,,"Niloofar","Niloofar",https://www.imdb.com/title/tt1291643/,Movie,6.4,82,2008,"Drama",140,2008-11-09,"Sabine El Gemayel",,
178,tt1985266,2025-06-11,2025-06-11,,"No Men Allowed","Vorood-e-Aghayan Mamnoo",https://www.imdb.com/title/tt1985266/,Movie,6.7,102,2011,"Comedy, Drama, Romance",8408,2011-06-15,"Rambod Javan",,
179,tt0371772,2025-06-11,2025-06-11,,"The Wind Carpet","Kaze no jûtan",https://www.imdb.com/title/tt0371772/,Movie,6.7,111,2003,"Drama, Family",446,2003-05-17,"Kamal Tabrizi",,
180,tt1857819,2025-06-11,2025-06-11,,"A Walk in the Fog","Parse Dar Meh",https://www.imdb.com/title/tt1857819/,Movie,6.6,87,2010,"Drama",987,2011-02-25,"Bahram Tavakoli",,
181,tt0283431,2025-06-11,2025-06-11,,"Kandahar","Safar-e Ghandehar",https://www.imdb.com/title/tt0283431/,Movie,6.8,81,2001,"Drama",7232,2002-02-01,"Mohsen Makhmalbaf",,
182,tt0319685,2025-06-11,2025-06-11,,"A House Built on Water","Khanei ruye ab",https://www.imdb.com/title/tt0319685/,Movie,6.6,108,2002,"Drama, Fantasy",1297,2003-03-19,"Bahman Farmanara",,
183,tt0333645,2025-06-11,2025-06-11,,"The Deserted Station","Istgah-Matrouk",https://www.imdb.com/title/tt0333645/,Movie,6.6,88,2002,"Drama",701,2003-05-13,"Alireza Raisian",,
184,tt0318028,2025-06-11,2025-06-11,,"Reza, the Motorcyclist","Reza motori",https://www.imdb.com/title/tt0318028/,Movie,6.6,87,1970,"Crime, Drama",1266,1970,"Masud Kimiai",,
185,tt3547106,2025-06-11,2025-06-11,,"Don't Be Tired!","Don't Be Tired!",https://www.imdb.com/title/tt3547106/,Movie,6.9,93,2013,"Drama, Family",414,2013-12-19,"Mohsen Gharaie, Afshin Hashemi",,
186,tt6218760,2025-06-11,2025-06-11,,"Red Nail Polish","Red Lacquer",https://www.imdb.com/title/tt6218760/,Movie,6.3,85,2016,"Drama",790,2016-12-01,"Seyed Jamal Seyed Hatami",,
187,tt1431342,2025-06-11,2025-06-11,,"When We Are All Sleep","Vaghti hame khaabim",https://www.imdb.com/title/tt1431342/,Movie,6.6,107,2009,"Drama",1063,2009-02-06,"Bahram Beyzaie",,
188,tt1933602,2025-06-11,2025-06-11,,"Alley of Valiants","Kooche-mardha",https://www.imdb.com/title/tt1933602/,Movie,6.2,106,1970,"Drama, Romance",136,1970,"Saeed Motalebi",,
189,tt0855860,2025-06-11,2025-06-11,,"Mainline","Khoon bazi",https://www.imdb.com/title/tt0855860/,Movie,6.5,77,2006,"Drama",932,2007-03-21,"Mohsen Abdolvahab, Rakhshan Banietemad",,
190,tt1104069,2025-06-11,2025-06-11,,"Fellow Traveler","Hamsafar",https://www.imdb.com/title/tt1104069/,Movie,6.6,111,1975,"Drama, Romance",1264,1975-03-21,"Masud Asadollahi",,
191,tt0212573,2025-06-11,2025-06-11,,"Two Women","Do zan",https://www.imdb.com/title/tt0212573/,Movie,6.7,95,1999,"Drama, Romance",1785,2000-03-03,"Tahmineh Milani",,
192,tt9870726,2025-06-11,2025-06-11,,"Gholamreza Takhti","Gholamreza Takhti",https://www.imdb.com/title/tt9870726/,Movie,6.7,105,2019,"Biography, Drama, Sport",2128,2019-03-16,"Bahram Tavakoli",,
193,tt5463378,2025-06-11,2025-06-11,,"A Dragon Arrives!","Ezhdeha Vared Mishavad!",https://www.imdb.com/title/tt5463378/,Movie,6.6,105,2016,"Drama, Horror, Mystery, Thriller",3032,2016-04-27,"Mani Haghighi",,
194,tt1284587,2025-06-11,2025-06-11,,"Shirin","Shirin",https://www.imdb.com/title/tt1284587/,Movie,6.7,92,2008,"Drama",2982,2012-01-18,"Abbas Kiarostami",,
195,tt0114092,2025-06-11,2025-06-11,,"Pari","Pari",https://www.imdb.com/title/tt0114092/,Movie,6.5,115,1995,"Drama, Romance",998,1995-02-01,"Dariush Mehrjui",,
196,tt0499166,2025-06-11,2025-06-11,,"It's Winter","Zemestan Ast",https://www.imdb.com/title/tt0499166/,Movie,6.7,86,2006,"Drama",675,2007-01-11,"Rafi Pitts",,
197,tt3095070,2025-06-11,2025-06-11,,"Actors Studio","Actors Studio",https://www.imdb.com/title/tt3095070/,Movie,6.1,96,2013,"Comedy, Drama, Family",136,2013-09-16,"Alireza Davoudnejad",,
198,tt2357790,2025-06-11,2025-06-11,,"The Snow on the Pines","Barf rooye kajha",https://www.imdb.com/title/tt2357790/,Movie,6.4,91,2012,"Drama",1790,2013-04-09,"Payman Maadi",,
199,tt5471272,2025-06-11,2025-06-11,,"Risk of Acid Rain","Ehtemal-e Baran-e Asidi",https://www.imdb.com/title/tt5471272/,Movie,6.7,105,2015,"Drama",467,2015-11-09,"Behtash Sanaeeha",,
200,tt7915554,2025-06-11,2025-06-11,,"Bomb: A Love Story","Bomb, yek asheghaneh",https://www.imdb.com/title/tt7915554/,Movie,6.5,96,2018,"Drama, Romance, War",3811,2018-12-05,"Payman Maadi",,
