Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
83,tt0117905,2025-06-11,2025-06-11,,"Comrades: Almost a Love Story","Tian mi mi",https://www.imdb.com/title/tt0117905/,Movie,8.1,118,1996,"Drama, Romance",8623,1996-11-02,"Peter Ho-Sun Chan",10,2025-02-25
84,tt0123328,2025-06-11,2025-06-11,,"Made in Hong Kong","Heung Gong jai jo",https://www.imdb.com/title/tt0123328/,Movie,7.5,109,1997,"Comedy, Crime, Drama, Romance",3350,2020-03-06,"Fruit Chan",,
85,tt0144020,2025-06-11,2025-06-11,,"Pickpocket","Xiao Wu",https://www.imdb.com/title/tt0144020/,Movie,7.4,110,1997,"Drama",3689,1997,"Jia Zhang-ke",,
86,tt0220644,2025-06-11,2025-06-11,,"The Mission","Cheung foh",https://www.imdb.com/title/tt0220644/,Movie,7.5,84,1999,"Action, Crime",6570,1999-11-19,"Johnnie To",,
87,tt0190332,2025-06-11,2025-06-11,,"Crouching Tiger, Hidden Dragon","Wo hu cang long",https://www.imdb.com/title/tt0190332/,Movie,7.9,120,2000,"Action, Adventure, Drama, Fantasy, Romance",290665,2001-01-12,"Ang Lee",9,2025-09-14
88,tt0244316,2025-06-11,2025-06-11,,"Yi Yi","Yi yi",https://www.imdb.com/title/tt0244316/,Movie,8.1,173,2000,"Drama",31854,2000-12-16,"Edward Yang",9,2025-06-09
89,tt0118694,2025-06-11,2025-06-11,,"In the Mood for Love","Fa yeung nin wah",https://www.imdb.com/title/tt0118694/,Movie,8.0,98,2000,"Drama, Romance",182109,2001-03-09,"Wong Kar-Wai",9,2024-12-28
90,tt0258885,2025-06-11,2025-06-11,,"Platform","Zhantai",https://www.imdb.com/title/tt0258885/,Movie,7.4,154,2000,"Drama, History",3347,2001-08-29,"Jia Zhang-ke",,
91,tt0286112,2025-06-11,2025-06-11,,"Shaolin Soccer","Siu Lam juk kau",https://www.imdb.com/title/tt0286112/,Movie,7.3,87,2001,"Action, Comedy, Fantasy, Sport",94712,2001-07-05,"Stephen Chow",,
92,tt0338564,2025-06-11,2025-06-11,,"Infernal Affairs","Mou gaan dou",https://www.imdb.com/title/tt0338564/,Movie,8.0,101,2002,"Crime, Drama, Mystery, Thriller",136141,2002-12-12,"Wai Keung Lau, Alan Mak",,
93,tt0389448,2025-06-11,2025-06-11,,"Tie Xi Qu: West of the Tracks","Tiexi qu",https://www.imdb.com/title/tt0389448/,Movie,8.1,551,2002,"Documentary",1480,2004-06-09,"Wang Bing",,
94,tt0351299,2025-06-11,2025-06-11,,"Blind Shaft","Mang jing",https://www.imdb.com/title/tt0351299/,Movie,7.5,92,2003,"Crime, Drama",3047,2005-11-10,"Yang Li",,
95,tt0453795,2025-06-11,2025-06-11,,"Oxhide","Niu pi",https://www.imdb.com/title/tt0453795/,Movie,7.0,110,2005,"Documentary, Drama",289,2006-05-31,"Jiayin Liu",,
96,tt0859765,2025-06-11,2025-06-11,,"Still Life","San xia hao ren",https://www.imdb.com/title/tt0859765/,Movie,7.3,111,2006,"Drama",7822,2006-11-16,"Jia Zhang-ke",,
97,tt0794374,2025-06-11,2025-06-11,,"Summer Palace","Yi He Yuan",https://www.imdb.com/title/tt0794374/,Movie,7.2,158,2006,"Drama, History, Romance",4881,2007-04-18,"Ye Lou",,
98,tt0808357,2025-06-11,2025-06-11,,"Lust, Caution","Se, jie",https://www.imdb.com/title/tt0808357/,Movie,7.5,157,2007,"Drama, History, Romance, Thriller, War",47554,2007-10-26,"Ang Lee",,
99,tt1267160,2025-06-11,2025-06-11,,"Cape No. 7","Hái-kak chhit-ho",https://www.imdb.com/title/tt1267160/,Movie,7.0,129,2008,"Comedy, Drama, Music, Romance",4587,2008-08-22,"Te-Sheng Wei",,
100,tt1124052,2025-06-11,2025-06-11,,"City of Life and Death","Nanjing! Nanjing!",https://www.imdb.com/title/tt1124052/,Movie,7.7,133,2009,"Drama, History, War",12263,2009-04-22,"Chuan Lu",,
101,tt1533117,2025-06-11,2025-06-11,,"Let the Bullets Fly","Rang zi dan fei",https://www.imdb.com/title/tt1533117/,Movie,7.3,132,2010,"Action, Comedy, Drama, Western",14146,2010-12-16,"Wen Jiang",,
102,tt0189219,2025-06-11,2025-06-11,,"Spring in a Small Town","Xiao cheng zhi chun",https://www.imdb.com/title/tt0189219/,Movie,7.3,98,1948,"Drama, Romance",3612,1948,"Mu Fei",,
103,tt0092263,2025-06-11,2025-06-11,,"A Better Tomorrow","Ying hung boon sik",https://www.imdb.com/title/tt0092263/,Movie,7.4,95,1986,"Action, Crime, Drama, Thriller",27405,2025-07-08,"John Woo",,
104,tt0096908,2025-06-11,2025-06-11,,"A City of Sadness","Bei qing cheng shi",https://www.imdb.com/title/tt0096908/,Movie,7.8,157,1989,"Comedy, Drama, History",6722,1989-10-21,"Hsiao-Hsien Hou",,
105,tt0101258,2025-06-11,2025-06-11,,"Days of Being Wild","Ah fei jing juen",https://www.imdb.com/title/tt0101258/,Movie,7.4,94,1990,"Crime, Drama, Romance",27694,1990-12-15,"Wong Kar-Wai",,
106,tt0087433,2025-06-11,2025-06-11,,"Yellow Earth","Huang tu di",https://www.imdb.com/title/tt0087433/,Movie,7.1,89,1984,"Drama, History, Music, Romance",2697,1988,"Kaige Chen",,
107,tt0088107,2025-06-11,2025-06-11,,"Long Arm of the Law","Sang gong kei bing",https://www.imdb.com/title/tt0088107/,Movie,7.1,105,1984,"Action, Crime, Drama, Thriller",1140,1984-07-11,"Johnny Mak",,
108,tt0060635,2025-06-11,2025-06-11,,"Dragon Inn","Long men kezhan",https://www.imdb.com/title/tt0060635/,Movie,7.4,111,1967,"Action, Adventure",4044,1967-10-21,"King Hu",,
109,tt0084807,2025-06-11,2025-06-11,,"Boat People","Tau ban no hoi",https://www.imdb.com/title/tt0084807/,Movie,7.6,109,1982,"Drama",1895,1982-10-13,"Ann Hui",,
110,tt0064451,2025-06-11,2025-06-11,,"A Touch of Zen","Xia nü",https://www.imdb.com/title/tt0064451/,Movie,7.5,200,1971,"Action, Adventure, Drama, Thriller",7964,1971-11-18,"King Hu",,
111,tt0190332,2025-06-11,2025-06-11,,"Crouching Tiger, Hidden Dragon","Wo hu cang long",https://www.imdb.com/title/tt0190332/,Movie,7.9,120,2000,"Action, Adventure, Drama, Fantasy, Romance",290665,2001-01-12,"Ang Lee",9,2025-09-14
112,tt0183828,2025-06-11,2025-06-11,,"Street Angel","Ma lu tian shi",https://www.imdb.com/title/tt0183828/,Movie,7.0,91,1937,"Comedy, Drama",997,1937,"Muzhi Yuan",,
113,tt0101985,2025-06-11,2025-06-11,,"A Brighter Summer Day","Guling jie shaonian sharen shijian",https://www.imdb.com/title/tt0101985/,Movie,8.2,237,1991,"Crime, Drama, Romance",14408,2011-11-25,"Edward Yang",9,2025-05-04
114,tt0074179,2025-06-11,2025-06-11,,"The Private Eyes","Ban jin ba liang",https://www.imdb.com/title/tt0074179/,Movie,7.0,94,1976,"Comedy",974,1976-12-16,"Michael Hui",,
115,tt0220644,2025-06-11,2025-06-11,,"The Mission","Cheung foh",https://www.imdb.com/title/tt0220644/,Movie,7.5,84,1999,"Action, Crime",6570,1999-11-19,"Johnnie To",,
116,tt0061597,2025-06-11,2025-06-11,,"One-Armed Swordsman","Du bei dao",https://www.imdb.com/title/tt0061597/,Movie,7.2,115,1967,"Action, Drama",3942,1967-07-26,"Cheh Chang",,
117,tt0068767,2025-06-11,2025-06-11,,"Fist of Fury","Jing wu men",https://www.imdb.com/title/tt0068767/,Movie,7.2,107,1972,"Action, Drama, Romance, Thriller",36346,1972-09-09,"Wei Lo",,
118,tt0111786,2025-06-11,2025-06-11,,"In the Heat of the Sun","Yang guang can lan de ri zi",https://www.imdb.com/title/tt0111786/,Movie,8.0,134,1994,"Drama, Romance",6088,1995-08-21,"Wen Jiang",,
119,tt0193622,2025-06-11,2025-06-11,,"In the Face of Demolition","Wei lou chun xiao",https://www.imdb.com/title/tt0193622/,Movie,6.6,130,1953,"Drama",73,1953-11-27,"Tit Lee",,
