Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
1,tt0096126,2025-06-11,2025-06-11,,"Heart of a Dog","Sobachye serdtse",https://www.imdb.com/title/tt0096126/,TV Movie,8.5,136,1988,"Comedy, Drama, Sci-Fi",10030,1988-11-20,"Vladimir Bortko",,
2,tt0234355,2025-06-11,2025-06-11,,"Well, Just You Wait!","Nu, pogodi!",https://www.imdb.com/title/tt0234355/,TV Series,8.5,10,1969,"Animation, Action, Adventure, Comedy, Family",6908,1969-05-06,,,
3,tt0078655,2025-06-11,2025-06-11,,"The Meeting Place Cannot Be Changed","Mesto vstrechi izmenit nelzya",https://www.imdb.com/title/tt0078655/,TV Mini Series,8.7,74,1979,"Action, Adventure, Crime, Drama, Mystery",5383,1979-11-11,,,
4,tt0069628,2025-06-11,2025-06-11,,"Seventeen Moments of Spring","Semnadtsat mgnoveniy vesny",https://www.imdb.com/title/tt0069628/,TV Series,8.7,,1973,"Drama, History, War",5332,1973-08-11,,,
5,tt0337898,2025-06-11,2025-06-11,,"Law of the Lawless","Brigada",https://www.imdb.com/title/tt0337898/,TV Series,8.2,52,2002,"Action, Crime, Drama",12466,2002-09-23,,,
