Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
36,tt30840798,2025-09-27,2025-09-27,,"The Phoenician Scheme","The Phoenician Scheme",https://www.imdb.com/title/tt30840798/,Movie,6.7,101,2025,"Action, Comedy, Crime, Drama, Thriller",46408,2025-06-06,"Wes Anderson",9,2025-09-29
37,tt32843349,2025-09-27,2025-09-27,,"Sorry, Baby","Sorry, Baby",https://www.imdb.com/title/tt32843349/,Movie,7.1,103,2025,"Comedy, Drama",8379,2025-07-25,"Eva Victor",,
38,tt32298494,2025-09-27,2025-09-27,,"Late Fame","Late Fame",https://www.imdb.com/title/tt32298494/,Movie,6.7,96,2025,"Drama",66,2025-09-28,"Kent Jones",,
39,tt32323252,2025-09-27,2025-09-27,,"Christy","Christy",https://www.imdb.com/title/tt32323252/,Movie,5.4,135,2025,"Biography, Drama, History, Sport",767,2025-11-07,"David Michôd",,
40,tt8667404,2025-09-27,2025-09-27,,"The Chronology of Water","The Chronology of Water",https://www.imdb.com/title/tt8667404/,Movie,6.4,128,2025,"Biography, Drama, Romance",249,2026-01,"Kristen Stewart",,
41,tt13109732,2025-09-27,2025-09-27,,"Rosemead","Rosemead",https://www.imdb.com/title/tt13109732/,Movie,7.5,97,2025,"Crime, Drama",65,2025-06-06,"Eric Lin",,
42,tt27200708,2025-09-27,2025-09-27,,"Mother Mary","Mother Mary",https://www.imdb.com/title/tt27200708/,Movie,,,,"Drama, Music",0,,"David Lowery",,
43,tt31322485,2025-09-27,2025-09-27,,"Imperfectly Perfect","Imperfectly Perfect",https://www.imdb.com/title/tt31322485/,Movie,,,,"Comedy",0,,,,
44,tt30268321,2025-09-27,2025-09-27,,"Eleanor the Great","Eleanor the Great",https://www.imdb.com/title/tt30268321/,Movie,6.9,98,2025,"Drama, War",2002,2025-09-26,"Scarlett Johansson",,
45,tt30472557,2025-09-27,2025-09-27,,"Chainsaw Man - The Movie: Reze Arc","Gekijô-ban Chensô Man Reze-hen",https://www.imdb.com/title/tt30472557/,Movie,8.6,100,2025,"Animation, Action, Adventure, Comedy, Fantasy, Horror, Romance, Thriller",2669,2025-10-24,"Tatsuya Yoshihara",,
46,tt14205554,2025-09-27,2025-09-27,,"KPop Demon Hunters","KPop Demon Hunters",https://www.imdb.com/title/tt14205554/,Movie,7.6,95,2025,"Animation, Action, Adventure, Comedy, Family, Fantasy, Music, Musical",81834,2025-06-20,"Chris Appelhans, Maggie Kang",,
47,tt13968662,2025-09-27,2025-09-27,,"A Magnificent Life","Marcel et Monsieur Pagnol",https://www.imdb.com/title/tt13968662/,Movie,6.5,90,2025,"Animation, Biography",151,2025-10-15,"Sylvain Chomet",,
48,tt34956443,2025-09-27,2025-09-27,,"Ne Zha 2","Nezha: Mo tong nao hai",https://www.imdb.com/title/tt34956443/,Movie,8.0,144,2025,"Animation, Action, Adventure, Drama, Fantasy",18210,2025-01-29,"Yu Yang",9,2025-09-29
49,tt1527793,2025-09-27,2025-09-27,,"No Other Choice","Eojjeolsuga eobsda",https://www.imdb.com/title/tt1527793/,Movie,8.1,139,2025,"Comedy, Crime, Drama, Thriller",809,2025-09-24,"Park Chan-wook",,
