Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
20,tt0274428,2025-06-11,2025-06-11,,"Divine Intervention","Yadon ilaheyya",https://www.imdb.com/title/tt0274428/,Movie,6.6,92,2002,"Drama, Romance, War, Comedy",4165,2002-10-02,"Elia Suleiman",,
21,tt1559042,2025-06-11,2025-06-11,,"Zindeeq","Zindeeq",https://www.imdb.com/title/tt1559042/,Movie,5.7,85,2009,"Drama",34,2012-10-03,"Michel Khleifi",,
22,tt0072443,2025-06-11,2025-06-11,,"Mirror","Zerkalo",https://www.imdb.com/title/tt0072443/,Movie,7.9,107,1975,"Biography, Drama",56108,1975-03-07,"Andrei Tarkovsky",8,2025-08-05
23,tt0079944,2025-06-11,2025-06-11,,"Stalker","Stalker",https://www.imdb.com/title/tt0079944/,Movie,8.0,162,1979,"Drama, Sci-Fi",153467,1980-04-17,"Andrei Tarkovsky",8,2024-12-07
24,tt0318034,2025-06-11,2025-06-11,,"Russian Ark","Russkiy kovcheg",https://www.imdb.com/title/tt0318034/,Movie,7.2,99,2002,"Drama, Fantasy, History, Mystery",22620,2003-04-19,"Aleksandr Sokurov",7,2025-08-05
25,tt0097108,2025-06-11,2025-06-11,,"The Cook, the Thief, His Wife & Her Lover","The Cook, the Thief, His Wife & Her Lover",https://www.imdb.com/title/tt0097108/,Movie,7.5,124,1989,"Crime, Drama",44115,1990-04-06,"Peter Greenaway",,
26,tt0107756,2025-06-11,2025-06-11,,"Orlando","Orlando",https://www.imdb.com/title/tt0107756/,Movie,7.1,94,1992,"Biography, Drama, Fantasy, Romance",20306,1993-06-09,"Sally Potter",,
27,tt1841611,2025-06-11,2025-06-11,,"Gandu","Gandu",https://www.imdb.com/title/tt1841611/,Movie,5.3,85,2010,"Drama",2950,2017-10-04,"Qaushiq Mukherjee",,
28,tt1773764,2025-06-11,2025-06-11,,"Ship of Theseus","Ship of Theseus",https://www.imdb.com/title/tt1773764/,Movie,8.0,140,2012,"Drama",8185,2013-07-19,"Anand Gandhi",,
29,tt8239946,2025-06-11,2025-06-11,,"Tumbbad","Tumbbad",https://www.imdb.com/title/tt8239946/,Movie,8.2,108,2018,"Drama, Fantasy, Horror, Thriller",70870,2018-10-12,"Rahi Anil Barve, Anand Gandhi, Adesh Prasad",9,2025-08-05
30,tt0058003,2025-06-11,2025-06-11,,"Red Desert","Il deserto rosso",https://www.imdb.com/title/tt0058003/,Movie,7.4,117,1964,"Drama",18873,1965-02-08,"Michelangelo Antonioni",,
31,tt0060176,2025-06-11,2025-06-11,,"Blow-Up","Blow-Up",https://www.imdb.com/title/tt0060176/,Movie,7.4,111,1966,"Drama, Mystery, Thriller",71395,1967-09-26,"Michelangelo Antonioni",,
32,tt1282153,2025-06-11,2025-06-11,,"The Strange Case of Angelica","O Estranho Caso de Angélica",https://www.imdb.com/title/tt1282153/,Movie,6.3,97,2010,"Drama, Fantasy",2255,2011-03-16,"Manoel de Oliveira",,
33,tt0082408,2025-06-11,2025-06-11,,"Francisca","Francisca",https://www.imdb.com/title/tt0082408/,Movie,6.9,166,1981,"Biography, Drama",686,1981-12-03,"Manoel de Oliveira",,
