Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
29,tt0060277,2025-06-11,2025-06-11,,"The Sword of Doom","Dai-bosatsu tôge",https://www.imdb.com/title/tt0060277/,Movie,7.9,120,1966,"Action, Drama",12802,1966-07-01,"Kihachi Okamoto",,
30,tt0108188,2025-06-11,2025-06-11,,"Sonatine","Sonachine",https://www.imdb.com/title/tt0108188/,Movie,7.4,94,1993,"Action, Comedy, Crime, Drama, Romance, Thriller",24731,1998-04-10,"Takeshi Kitano",,
31,tt0363235,2025-06-11,2025-06-11,,"Bright Future","Akarui mirai",https://www.imdb.com/title/tt0363235/,Movie,6.7,92,2002,"Drama",3198,2003-12-03,"Kiyoshi Kurosawa",,
32,tt0045935,2025-06-11,2025-06-11,,"Gate of Hell","Jigokumon",https://www.imdb.com/title/tt0045935/,Movie,7.1,89,1953,"Drama, History",4676,1954-12-10,"Teinosuke Kinugasa",,
33,tt0055630,2025-06-11,2025-06-11,,"Yojimbo","Yôjinbô",https://www.imdb.com/title/tt0055630/,Movie,8.2,110,1961,"Action, Drama, Thriller",140071,1961-09-13,"Akira Kurosawa",,
34,tt0049012,2025-06-11,2025-06-11,,"The Burmese Harp","Biruma no tategoto",https://www.imdb.com/title/tt0049012/,Movie,8.0,116,1956,"Drama, Music, War",7041,1957-04-26,"Kon Ichikawa",8,2024-09-07
35,tt0046851,2025-06-11,2025-06-11,,"A Story from Chikamatsu","Chikamatsu monogatari",https://www.imdb.com/title/tt0046851/,Movie,8.0,102,1954,"Drama, Romance, Thriller",5294,1954-11-23,"Kenji Mizoguchi",,
36,tt0050613,2025-06-11,2025-06-11,,"Throne of Blood","Kumonosu-jô",https://www.imdb.com/title/tt0050613/,Movie,8.0,110,1957,"Drama",58962,1961-11-22,"Akira Kurosawa",,
37,tt0103704,2025-06-11,2025-06-11,,"A Scene at the Sea","Ano natsu, ichiban shizukana umi",https://www.imdb.com/title/tt0103704/,Movie,7.5,101,1991,"Comedy, Drama, Romance, Sport",7206,1991-10-19,"Takeshi Kitano",,
38,tt0057363,2025-06-11,2025-06-11,,"The Insect Woman","Nippon konchûki",https://www.imdb.com/title/tt0057363/,Movie,7.4,123,1963,"Drama",2643,1963-11-16,"Shôhei Imamura",,
39,tt0113568,2025-06-11,2025-06-11,,"Ghost in the Shell","Kôkaku Kidôtai",https://www.imdb.com/title/tt0113568/,Movie,7.9,83,1995,"Animation, Action, Crime, Drama, Mystery, Sci-Fi, Thriller",168501,1996-03-29,"Mamoru Oshii",,
40,tt0055551,2025-06-11,2025-06-11,,"A Wife Confesses","Tsuma wa kokuhaku suru",https://www.imdb.com/title/tt0055551/,Movie,7.4,91,1961,"Drama, Mystery",925,1961-10-29,"Yasuzô Masumura",,
41,tt0057565,2025-06-11,2025-06-11,,"High and Low","Tengoku to jigoku",https://www.imdb.com/title/tt0057565/,Movie,8.4,143,1963,"Crime, Drama, Mystery, Thriller",64375,1963-11-26,"Akira Kurosawa",,
42,tt0202604,2025-06-11,2025-06-11,,"The Castle of Sand","Suna no utsuwa",https://www.imdb.com/title/tt0202604/,Movie,7.3,143,1974,"Crime, Drama, Mystery, Thriller",1722,1975-10-10,"Yoshitarô Nomura",,
43,tt0063198,2025-06-11,2025-06-11,,"Death by Hanging","Kôshikei",https://www.imdb.com/title/tt0063198/,Movie,7.5,117,1968,"Comedy, Crime, Drama",3678,1971-12-08,"Nagisa Ôshima",,
44,tt0938341,2025-06-11,2025-06-11,,"Tokyo Sonata","Tokyo Sonata",https://www.imdb.com/title/tt0938341/,Movie,7.5,120,2008,"Drama",13424,2008-09-27,"Kiyoshi Kurosawa",,
45,tt0089881,2025-06-11,2025-06-11,,"Ran","Ran",https://www.imdb.com/title/tt0089881/,Movie,8.2,160,1985,"Action, Drama, War",147271,1985-06-01,"Akira Kurosawa",7,2025-09-27
46,tt0087544,2025-06-11,2025-06-11,,"Nausicaä of the Valley of the Wind","Kaze no tani no Naushika",https://www.imdb.com/title/tt0087544/,Movie,8.0,117,1984,"Animation, Adventure, Sci-Fi",193184,1987-11-25,"Hayao Miyazaki",9,2025-08-05
