Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
57,tt0444182,2025-06-11,2025-06-11,,"Days of Glory","Indigènes",https://www.imdb.com/title/tt0444182/,Movie,7.0,120,2006,"Drama, War",15477,2006-09-27,"Rachid Bouchareb",,
58,tt0101600,2025-06-11,2025-06-11,,"The Dove's Lost Necklace","Le collier perdu de la colombe",https://www.imdb.com/title/tt0101600/,Movie,7.0,86,1991,"Drama, Family, Fantasy, Romance",569,1994-03-30,"Nacer Khemir",,
59,tt0150392,2025-06-11,2025-06-11,,"Ahlam Hind wa Kamilya","Ahlam Hind wa Kamilya",https://www.imdb.com/title/tt0150392/,Movie,7.1,109,1988,"Drama, Romance",661,1988-04-07,"Mohamed Khan",,
60,tt0361670,2025-06-11,2025-06-11,,"The Great Journey","Le grand voyage",https://www.imdb.com/title/tt0361670/,Movie,7.2,108,2004,"Drama, Romance",2633,2004-11-24,"Ismaël Ferroukhi",,
61,tt2929940,2025-06-11,2025-06-11,,"Assarab","Assarab",https://www.imdb.com/title/tt2929940/,Movie,7.2,100,1979,"Drama",44,1982-05-12,"Ahmed Bouanani",,
62,tt0970427,2025-06-11,2025-06-11,,"Karnak Café","Al karnak",https://www.imdb.com/title/tt0970427/,Movie,7.3,143,1975,"Drama",803,1975,"Ali Badr Khan",,
63,tt0275209,2025-06-11,2025-06-11,,"El azima","El azima",https://www.imdb.com/title/tt0275209/,Movie,7.2,108,1939,"Drama, Musical, Romance",349,1939-11-06,"Kamal Selim",,
64,tt0325826,2025-06-11,2025-06-11,,"Mille mois","Mille mois",https://www.imdb.com/title/tt0325826/,Movie,6.1,124,2003,"Drama",268,2003-10-01,"Faouzi Bensaïdi",,
65,tt0086934,2025-06-11,2025-06-11,,"Wanderers of the Desert","El-haimoune",https://www.imdb.com/title/tt0086934/,Movie,6.8,95,1984,"Drama, Fantasy, Mystery",720,1986-04-30,"Nacer Khemir",,
66,tt0342396,2025-06-11,2025-06-11,,"El-Fetiwwah","El-Fetiwwah",https://www.imdb.com/title/tt0342396/,Movie,7.3,122,1957,"Action, Drama, Thriller",407,1957-04-29,"Salah Abouseif",,
67,tt0259738,2025-06-11,2025-06-11,,"Wechma","Wechma",https://www.imdb.com/title/tt0259738/,Movie,6.4,87,1971,,57,1971,"Hamid Benani",,
68,tt1364478,2025-06-11,2025-06-11,,"Casanegra","Casanegra",https://www.imdb.com/title/tt1364478/,Movie,7.2,131,2008,"Drama",1343,2009-05-21,"Nour Eddine Lakhmari",,
69,tt0342512,2025-06-11,2025-06-11,,"Life or Death","Hayat ou maut",https://www.imdb.com/title/tt0342512/,Movie,7.4,75,1954,"Drama, Thriller",392,1954-12-06,"Kamal El Sheikh",,
70,tt0314658,2025-06-11,2025-06-11,,"Bit of Fear","Shey min el khouf",https://www.imdb.com/title/tt0314658/,Movie,8.0,112,1969,"Drama",767,1969-02-03,"Hussein Kamal",,
71,tt0102058,2025-06-11,2025-06-11,,"Out of Life","Hors la vie",https://www.imdb.com/title/tt0102058/,Movie,6.8,97,1991,"Crime, Drama, War",535,1991-05-15,"Maroun Bagdadi",,
72,tt0121278,2025-06-11,2025-06-11,,"Fertile Memory","Al Dhakira al Khasba",https://www.imdb.com/title/tt0121278/,Movie,7.4,99,1981,"Documentary",96,1981-05-15,"Michel Khleifi",,
73,tt0203225,2025-06-11,2025-06-11,,"Bad Day Good Day","Yom Murr Yom Hulw",https://www.imdb.com/title/tt0203225/,Movie,7.5,125,1988,"Drama",330,1988-02-19,"Khairy Beshara",,
74,tt3825116,2025-06-11,2025-06-11,,"Sejnane","Sejnane",https://www.imdb.com/title/tt3825116/,Movie,7.5,110,1974,"Crime, Drama, Mystery",19,1974,"Abdellatif Ben Ammar",,
75,tt3831356,2025-06-11,2025-06-11,,"Al Hodoud","Al Hodoud",https://www.imdb.com/title/tt3831356/,Movie,7.7,98,1984,"Drama, Music, Musical",339,1984,"Duraid Lahham",,
